Id. de almacén;Fecha Entrega;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O02-02;2001;Mixto;RGU00011763820;LPPINILLA;ET8700044;WATTS DAMASCO GNB 300X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O02-02;2001;Mixto;RGU00011763820;LPPINILLA;ET8706875;PEPSI ZERO 6PFX4-LATA 350;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761550;RASEGOV;450128;MORENITA VRE330X20-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761550;RASEGOV;450230;CRISTAL VRE500X20-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761580;RASEGOV;450604;ESCUDO VRE1200CCX10-TC;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761580;RASEGOV;450607;CRISTAL VRE1200CCX10-TC;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761583;JBRAVO;000622;CRISTAL KEG30LT;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761626;RASEGOV;000592;ROY.GUARD VRE1000X12;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761626;RASEGOV;000765;ESCUDO VRE1000X12-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761626;RASEGOV;450605;MORENITA VRE1200CCX10-TC;12
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761626;RASEGOV;450606;DORADA VRE1200CCX10-TC;14
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761629;JBRAVO;ET1365K;PEPSI PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761629;JBRAVO;ET829K;PAP PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761629;JBRAVO;ET8591;KEM PIN PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761629;JBRAVO;ET8701725;PAP ZERO PRB 2500CC X 6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761629;JBRAVO;ET8706921;PEPSI ZERO PRB 2500 X 6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761907;CQUEZADA;ET8706387;SPRIM DURAZNO ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761907;CQUEZADA;ET8706395;SPRIM PIÑA ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761907;CQUEZADA;ET8706417;SPRIM FRAMBUESA ALMACEN 20X35G;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761907;CQUEZADA;ET8706425;SPRIM MELON TUNA ALMACEN 20X35;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761931;CQUEZADA;ET305750K;WATTS DURAZNO 6PFX5-TET200;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761931;CQUEZADA;ET3057518;WATTS PIÑA 6PFX5-TET200;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761931;CQUEZADA;ET3057526;WATTS MANZANA 6PFX5-TET200;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761931;CQUEZADA;ET870452K;JUGO VIVO MANGO 8X10X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761931;CQUEZADA;ET8707316;SPRIM MANZANA 1DSPX20X35GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761940;CAALVARE;700041;GATO-VINO-IM2-MERLOT  VNR1500C;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET11525;GATORADE COOL BLUE 6PKPET500;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET11657;GATORADE COOL BLUE PET500 6X5;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET12378;GATORADE F. TROP 6PKPET500;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8700869;GATORADE FRUTAS TROP PET1000X1;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702039;GATORADE COOL BLUE PET1000X6;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702047;GATORADE NARANJA PET1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702055;GATORADE FRUT TROPIC PET 750X6;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702063;GATORADE COOL BLUE PET 750X6;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702071;GATORADE NARANJA PET 750X6;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8702519;GATORADE LIMA-LIMON PET 1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761942;CTORRES;ET8707561;GATORADE MANZANA 12PF-PET 1.0;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761959;CAALVARE;007825;TARAP_L_HARVE-SB-GW-NAC-VNR500;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761959;CAALVARE;700039;GATO-VINO-IM2-CAB.SAUV.VNR1500;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761959;CAALVARE;700287;MANQUEHUIT-FR-NAC-VNR1350CCX8-;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;445816;CUSQUEÑO SOUR 14GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;445860;CUSQUEÑO MANGO 12GL VNR1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET17884;KEM XTR PET500X12-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET18503;KEM XTR PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8704007;RED BULL TRADIC 4PFX6-LAT250;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8704023;RED BULL TRADIC LAT355X24;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8704058;RED BULL BLUE ED. LAT250X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8704082;RED BULL TRADIC 6PFx4-LAT250;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8704090;RED BULL TRADIC LAT250X24;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8706573;RED BULL TRADICIONAL 6PFX2 LAT;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8706980;RED BULL SUMMER EDITION 4PF-LA;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8707138;RED BULL TRADIC 12PF-LATA355;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET870774K;RED BULL SUGAR FR 24PF-LAT355;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011761981;CAALVARE;ET8708479;RED B SUMMER ORANGE 4PFX6-L250;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;007492;KUNSTM-BOCK 4PCX6-VNR330-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450113;AUSTRAL LAGER 330 O/W 24GRANEL;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450302;KUNST MIEL 6PX4-VNR330-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450336;ROYAL GUARD 6PKCANASTILLOX4-VN;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450363;KUNSTM SIN ALCOHOL 4PX6-VNR330;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450426;KUNST-TOROBAYO- 6PACKX4 VNR 33;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;450477;KUNST-ARANDANO- 4PACKX6 VNR 33;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763192;HORMAZABAL;604580;CALAFATE VNR330X24 GRANEL;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET13072;LIMON SODA PRB2500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET17272;PAP PRB2500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET17280;BILZ PRB2500X6-TR;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET18406;PEPSI PRB2500X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET18481;CRUSH PRB2500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET18589;KEM PIN PRB2500X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763203;JBRAVO;ET19682;GINGER ALE PRB2500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;007481;KUNSTM-LAGER VNR330X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;007482;KUNSTM-BOCK VNR330X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;449950;KUNSTM-MIEL VNR330X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450112;AUSTRAL LAGER 330 O/W 4PX6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450139;KUNSTM-GRAN TOROB VNR500X12-TP;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450360;CRISTAL 24P-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450403;SOL CANAST. 6PCX4-VNR330-SO;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450459;ROYAL GUARD VNR710X6-TC;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450505;DOLBEK ALE - VNR 12X330;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450507;DOLBEK MAQUI - VNR 12X330;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450509;SOL VNR330X12-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450533;GUAYACAN GOLDEN ALE VNR 330X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450585;COORS LIGHT CANAST. 6PCX4-VNR3;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450603;HEINEKEN K2 VNR330CCX24-TC SMK;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450630;HEINEKEN 0,0 CANAST. 6PCX4-VNR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450659;AUSTRAL RUIBARBO 4PX6-VNR330;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;450691;COORS ORIGINAL 6PCX4-VNR355-SO;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763208;CESCOBAR;604581;CALAFATE 4PX6-VNR330-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET10626;AGUA TONICA VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8109;LIMON SODA VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8168;BILZ VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8265;PAP VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8567;KEM PIN VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8700192;BILZ GRB 237 X 30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8701024;CD LIMON SODA GRB 237 X 30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8701172;WATTS DURAZNO GRB237CCX30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8701210;BILZ PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8701253;KEM PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET870130K;CRUSH PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET8701318;LIMON SODA PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET870810K;PEPSI GRB 1250X12;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763209;RASEGOV;ET9245;PAP VRE1000X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450010;ESCUDO 6PFX4-LATA350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450133;ESCUDO 6PX4-LAT470CC;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450237;CRISTAL 6PFX4-LAT470CC;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450352;ROYAL GUARD 12PKX2-LATA350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450404;MORENITA 6PFX4-LAT350CC;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450472;LEMON STONES 6PFX4-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450583;ANDES LAT470X24;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450590;ESCUDO SILVER 12PKX2-LAT350CC;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450592;ESCUDO SILVER LAT470CX24;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450663;KUNST-LAGER- 6PACKX4 330 TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;450709;ESCUDO NEGRA LATA 470X24;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET13404;BILZ 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET16748;CRUSH 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET17108;KEM PIN 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET17124;PEPSI 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET17140;PAP 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET17159;LIMON SODA 6PFX4-LAT350;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET17191;SEVEN UP 6PFX4-LAT350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET8701288;CATUN PREM S GAS GNB 350 X 24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET8701296;CATUN PREM C GAS GNB 350 X 24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763226;HORMAZABAL;ET8706875;PEPSI ZERO 6PFX4-LATA 350;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET15008;CATUN CG PET2250X6-TR;11
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET15024;CATUN SG PET2250X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET15946;CATUN MAS CITRUS PET500X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET49182;CATUN CG PET500X12-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET49190;CATUN SG PET500X12-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET49778;CATUN LG PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET8700397;CACHANTUN MAS WOMAN FRUTOS DEL;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET8701636;MAS PERA PET500X12 S/G;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET8701652;MAS MANZANA PET500X12 S/G;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763232;HEHUENCHU;ET8702705;MAS GRANADA PET500X12 S/G;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47147;CATUN CG PET1600X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47155;CATUN SG PET1600X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47376;CRUSH PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47384;PEPSI PET500X12-TR;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47643;BILZ PET500X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47651;PAP PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET4766K;KEM PIN PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET47678;LIMON SODA PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET4797K;PEPSI LIG PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET4976K;CATUN LG PET1600X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET870208K;LIMON SODA LIGHT PET 500X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8706530;MAS CACHANTUN CITRUS PET 1600X;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8706557;MAS CACHANTUN MANZANA PET 1600;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8706565;MAS CACHANTUN GRANADA PET 1600;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET870662K;MAS CACHANTUN PERA PET 1600 X6;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8707502;MAS CATUN WOM LIM/JEN PET1.6X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8707529;MAS CATUN WOM FRU BOS PET1.6X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763246;LPPINILLA;ET8707804;MAS MANZ-DURAZNO 6PF-PET 1.6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET10073;LIMON SODA PET1500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET10189;AGUA TONICA PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET11061;PEPSI PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET8702152;KEM ZERO PET 1500 X 6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET8706891;PEPSI ZERO 6PF-PET 1500-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET8707170;A TONICA LIGHT 6PF-PET 1500-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET9091;GINGER ALE PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O03-01;1002;Mixto;RGU00011763265;FFPAINEMT;ET9199;BILZ PET1500X6-TR;2
