Id. de almacén;Fecha Entrega;Mes;Dia;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad;Número de artículo 1
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445855;CAMPANARIO SOUR 16GL VNR700X12;1;445855
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;ET12378;GATORADE F. TROP 6PKPET500;2;ET12378
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;ET8701849;GATORADE COOL BLUE PET1.0X12;3;ET8701849
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;ET8707561;GATORADE MANZANA 12PF-PET 1.0;1;ET8707561
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792592;FSAAVE;ET14486;LIMON SODA PET3000X6-TR;13;ET14486
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792592;FSAAVE;ET17442;PAP PET3000X6-TR;15;ET17442
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792592;FSAAVE;ET17450;KEM PIN PET3000X6-TR;10;ET17450
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792592;FSAAVE;ET17566;PEPSI PET3000X6-TR;6;ET17566
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET1124K;WATTS TUTTIFRUT LIG PET1500X6;4;ET1124K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET12580;WATTS DUR LIG PET1500X6-TR;16;ET12580
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;13;ET1267K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET14737;WATTS TUTTIARANDANO PET1500X06;4;ET14737
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET15059;LIPTON DURAZNO PET1500X6;1;ET15059
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET1513K;LIPTON GREEN TEA PET1500X6;1;ET1513K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET15148;LIPTON LIMON PET1500X6;1;ET15148
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET15881;WATTS TUTTIKIWI PET1500X6-TR;3;ET15881
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET16004;WATTS DUR PET1500X6-TR;6;ET16004
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET16012;WATTS DAM PET1500X6-TR;4;ET16012
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET16020;WATTS NAR PET1500X6-TR;3;ET16020
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET16039;WATTS PIN PET1500X6-TR;8;ET16039
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET16047;WATTS NAR LIG PET1500X6-TR;3;ET16047
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET18236;WATTS MZN PET1500X6-TR;1;ET18236
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET8700729;WATTS NARANJAPLATANO PET1500X6;5;ET8700729
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET8702012;WATTS DURAZNO-NARANJA 2PFX3-P;8;ET8702012
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792594;CESCOBAR;ET8703531;WATTS PIÑA LIGHT PET 1500X06;12;ET8703531
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET13250;PEPSI PET2000X6-TR;2;ET13250
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET16640;KEM PIN 6PFX4-PET250-TR;1;ET16640
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET16675;PEPSI 6PFX4-PET250-TR;1;ET16675
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET47929;PEPSI LIG PET2000X6-TR;1;ET47929
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET8703523;WATTS DURAZNO PET 400X12;2;ET8703523
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET8706905;PEPSI ZERO 6PF-PET 2000-TR;2;ET8706905
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET9156;BILZ PET2000X6-TR;2;ET9156
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET9253;PAP PET2000X6-TR;2;ET9253
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792609;JRET;ET9571;KEM PIN PET2000X6-TR;1;ET9571
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792727;CAALVARE;700041;GATO-VINO-IM2-MERLOT  VNR1500C;1;700041
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792727;CAALVARE;700042;SAN_PED_EX-TINTO-NAC-VNR1500CC;1;700042
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792745;CAALVARE;442013;HAVANA CLUB ANEJO ESP.40 VNR10;1;442013
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792745;CAALVARE;445734;MISTRAL ICE 6PCX4-LAT310;1;445734
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792745;CAALVARE;ET8704007;RED BULL TRADIC 4PFX6-LAT250;2;ET8704007
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792745;CAALVARE;ET8704015;RED BULL S. FREE 4PFX6-LAT250;1;ET8704015
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792745;CAALVARE;ET8704082;RED BULL TRADIC 6PFx4-LAT250;1;ET8704082
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET12580;WATTS DUR LIG PET1500X6-TR;1;ET12580
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;4;ET1267K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET14737;WATTS TUTTIARANDANO PET1500X06;3;ET14737
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET15881;WATTS TUTTIKIWI PET1500X6-TR;1;ET15881
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET16004;WATTS DUR PET1500X6-TR;5;ET16004
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET16012;WATTS DAM PET1500X6-TR;1;ET16012
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET16020;WATTS NAR PET1500X6-TR;6;ET16020
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET16039;WATTS PIN PET1500X6-TR;5;ET16039
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET16047;WATTS NAR LIG PET1500X6-TR;1;ET16047
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET18236;WATTS MZN PET1500X6-TR;1;ET18236
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET8700729;WATTS NARANJAPLATANO PET1500X6;1;ET8700729
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;102456;TESCO;ET8703531;WATTS PIÑA LIGHT PET 1500X06;1;ET8703531
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792743;FVEGA;450125;ESCUDO VRE330X20-TC;1;450125
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792743;FVEGA;450231;CRISTAL VRE330X20-TC;1;450231
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792761;JBRAVO;450061;HEINEKEN KEG30LT;1;450061
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792761;JBRAVO;450458;ROYAL GUARD KEG 30L;5;450458
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;592;ROY.GUARD VRE1000X12;4;592
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;765;ESCUDO VRE1000X12-TR;2;765
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;450417;HEINEKEN K2 VRE1000X12-TC;2;450417
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;450604;ESCUDO VRE1200CCX10-TC;10;450604
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;450606;DORADA VRE1200CCX10-TC;5;450606
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792767;FVEGA;450607;CRISTAL VRE1200CCX10-TC;3;450607
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792796;JBRAVO;ET11886;LIMON SODA PRB2000X9-TR;1;ET11886
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792796;JBRAVO;ET18406;PEPSI PRB2500X6-TR;1;ET18406
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792796;JBRAVO;ET19682;GINGER ALE PRB2500X6-TR;1;ET19682
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET1169K;SEVEN UP VRE350X24-TC;3;ET1169K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET15075;GINGER ALE LIGHT GRB 350X24;2;ET15075
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET15903;WATTS DUR VRE350X24-TC;7;ET15903
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8109;LIMON SODA VRE350X24-TC;8;ET8109
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8168;BILZ VRE350X24-TC;6;ET8168
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8265;PAP VRE350X24-TC;4;ET8265
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8567;KEM PIN VRE350X24-TC;5;ET8567
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8700192;BILZ GRB 237 X 30;1;ET8700192
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8701024;CD LIMON SODA GRB 237 X 30;3;ET8701024
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET8701172;WATTS DURAZNO GRB237CCX30;2;ET8701172
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792825;EMHERNANV;ET9342;CRUSH VRE350X24-TC;1;ET9342
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET10367;LIMON SODA VRE1000X12-TR;1;ET10367
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET10383;GINGER ALE VRE1000X12-TR;1;ET10383
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET10405;KEM PIN VRE1000X12-TR;1;ET10405
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET11754;PEPSI VRE350X24-TC;14;ET11754
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET7994;GINGER ALE VRE350X24-TC;4;ET7994
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET8700176;PEPSI GRB 237 X 30;4;ET8700176
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET8707359;PEPSI ZERO VRE350X24-TC;10;ET8707359
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET9148;BILZ VRE1000X12-TR;1;ET9148
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011792829;JBRAVO;ET9245;PAP VRE1000X12-TR;3;ET9245
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;7481;KUNSTM-LAGER VNR330X24-TC;1;7481
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;7483;KUNSTM-TOROB VNR330X24-TC;4;7483
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;7485;KUNSTM-S/ALC VNR330X24-TC;1;7485
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;400309;ROYAL GUARD VNR355CCX24-SO;33;400309
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;449950;KUNSTM-MIEL VNR330X24-TC;1;449950
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450139;KUNSTM-GRAN TOROB VNR500X12-TP;1;450139
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450403;SOL CANAST. 6PCX4-VNR330-SO;5;450403
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450488;KUNST- MIX INVIERNO 330X24 VNR;2;450488
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450505;DOLBEK ALE - VNR 12X330;1;450505
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450507;DOLBEK MAQUI - VNR 12X330;1;450507
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450510;SOL VNR710X6-TC;3;450510
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450603;HEINEKEN K2 VNR330CCX24-TC SMK;18;450603
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450630;HEINEKEN 0,0 CANAST. 6PCX4-VNR;1;450630
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;450651;SOL 24-VNR330-SO;1;450651
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793419;JRET;604581;CALAFATE 4PX6-VNR330-TC;1;604581
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;7493;KUNSTM-TOROB 4PCX6-VNR330-TC;1;7493
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450097;KUNSTM-TOROB LAT5000X2;2;450097
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450113;AUSTRAL LAGER 330 O/W 24GRANEL;3;450113
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450273;AUSTRAL VNR1000X12-TC (PTA. AR;3;450273
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450295;HEINEKEN CANAST. 6PCX4-VNR330C;11;450295
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450330;CRISTAL 0,0 6PX4CANASTILLO-VNR;1;450330
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450336;ROYAL GUARD 6PKCANASTILLOX4-VN;6;450336
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450538;ROYAL GUARD VNR1000CCX12-TR;2;450538
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;450557;KUNST- IPA - 4PACKX6 VNR 330 5;1;450557
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;604580;CALAFATE VNR330X24 GRANEL;4;604580
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;ET49883;PORVE SG VNR330X24-TR;1;ET49883
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793422;FFPAINEMT;ET870869K;PEPSI LATA  6PFX4-220;25;ET870869K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450010;ESCUDO 6PFX4-LATA350CC;3;450010
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450235;CRISTAL 6PFX4-LAT350CC;3;450235
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450572;HEINEKEN 4PFX6-LAT470CC;6;450572
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450583;ANDES LAT470X24;19;450583
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450590;ESCUDO SILVER 12PKX2-LAT350CC;3;450590
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450675;ESCUDO SIN FILTRAR 6PCX4-LAT35;3;450675
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450693;COORS ORIGINAL 4PFX6-LAT470CC;2;450693
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;450695;ROYAL GUARD IPA 6PCX4-VNR355-S;7;450695
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET13404;BILZ 6PFX4-LAT350;2;ET13404
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET17108;KEM PIN 6PFX4-LAT350;2;ET17108
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET17124;PEPSI 6PFX4-LAT350;2;ET17124
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET17140;PAP 6PFX4-LAT350;1;ET17140
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET17159;LIMON SODA 6PFX4-LAT350;2;ET17159
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET17167;GINGER ALE 6PFX4-LAT350;1;ET17167
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8700028;WATTS DURAZNO GNB 300X24;1;ET8700028
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8700087;WATTS TUTIFRUTILLA GNB 300X24;2;ET8700087
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8700915;PEPSI LIGHT 6PFX4-LAT310;25;ET8700915
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8701180;CDGALE LIGHT LAT310CCX24 6PFX4;1;ET8701180
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8701288;CATUN PREM S GAS GNB 350 X 24;1;ET8701288
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8701296;CATUN PREM C GAS GNB 350 X 24;4;ET8701296
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793425;FSAAVE;ET8706875;PEPSI ZERO 6PFX4-LATA 350;2;ET8706875
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793433;HEHUENCHU;450133;ESCUDO 6PX4-LAT470CC;11;450133
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793433;HEHUENCHU;450237;CRISTAL 6PFX4-LAT470CC;5;450237
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793433;HEHUENCHU;450592;ESCUDO SILVER LAT470CX24;46;450592
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793433;HEHUENCHU;450684;ROYAL GUARD LAT470X24;10;450684
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793433;HEHUENCHU;450709;ESCUDO NEGRA LATA 470X24;2;450709
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793436;RASEGOV;ET15008;CATUN CG PET2250X6-TR;4;ET15008
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793436;RASEGOV;ET15024;CATUN SG PET2250X6-TR;3;ET15024
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793436;RASEGOV;ET49182;CATUN CG PET500X12-TR;15;ET49182
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793436;RASEGOV;ET49190;CATUN SG PET500X12-TR;17;ET49190
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793436;RASEGOV;ET8700397;CACHANTUN MAS WOMAN FRUTOS DEL;1;ET8700397
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793472;CESCOBAR;ET47147;CATUN CG PET1600X6-TR;16;ET47147
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O63-01;1011;Mixto;RGU00011793472;CESCOBAR;ET47155;CATUN SG PET1600X6-TR;13;ET47155
